loc,lat,lon
4120 GREENPOINT AVE NYC,,
404 BROADWAY NYC,,
1322A E GUN HILL RD NYC,,
369 BROADWAY NYC,,
7201 8 AVENUE NYC,,
89 E 4TH ST NYC,,
7218 18TH AVE NYC,,
235 W 48TH ST NYC,,
6640 MYRTLE AVE NYC,,
13850 JAMAICA AVENUE NYC,,
2824 FULTON STREET NYC,,
85 NORTH    3 STREET NYC,,
7 W 34TH ST NYC,,
3759 82ND ST NYC,,
576 SOUTHERN BOULEVARD NYC,,
1 WORLD TRADE CTR NYC,,
175 WEST    4 STREET NYC,,
1165 CASTLE HILL AVE NYC,,
319 7TH AVE NYC,,
17823 JAMAICA AVE NYC,,
1878 86TH ST NYC,,
7504 5TH AVE NYC,,
557 LORIMER ST NYC,,
6602 13 AVENUE NYC,,
1779 LEXINGTON AVENUE NYC,,
568 Union Ave NYC,,
118 NASSAU STREET NYC,,
478 EAST TREMONT AVENUE NYC,,
513 2ND AVE NYC,,
311 WEST   48 STREET NYC,,
4036 82ND ST NYC,,
4017 7TH AVE NYC,,
3357 FISH AVENUE NYC,,
6148 188 STREET NYC,,
7302 COOPER AVENUE NYC,,
7306 37TH AVE NYC,,
513 COLUMBUS AVENUE NYC,,
2067 BROADWAY NYC,,
341 E 9TH ST NYC,,
101 LIBERTY ST NYC,,
729 BROADWAY NYC,,
7202 NEW UTRECHT AVE NYC,,
248 5 AVENUE NYC,,
4005 13TH AVE NYC,,
139 TOMPKINS AVE NYC,,
1020 3RD AVE NYC,,
6408 FORT HAMILTON PKWY NYC,,
3005 CHURCH AVE NYC,,
574A E FORDHAM RD NYC,,
58 RICHMOND TER NYC,,
2333 1ST  AVE NYC,,
15818 CROSSBAY BOULEVARD NYC,,
4279 KATONAH AVE NYC,,
607 10TH AVE NYC,,
4611 BROADWAY NYC,,
145149 COURT ST NYC,,
19617 LINDEN BOULEVARD NYC,,
222 E 39TH ST NYC,,
881 WOODWARD AVE NYC,,
931 MANHATTAN AVENUE NYC,,
854 FRANKLIN AVE NYC,,
146 KNICKERBOCKER AVENUE NYC,,
11 WATER ST NYC,,
285 W 12TH ST NYC,,
1180 BAY ST NYC,,
510 EAST   11 STREET NYC,,
524 W 59TH ST NYC,,
4105 150 STREET NYC,,
219 E 23RD ST NYC,,
265 METROPOLITAN AVE NYC,,
109 BRIGHTON   11 STREET NYC,,
10311 QUEENS BLVD NYC,,
35 LISPENARD ST NYC,,
9902 37TH AVE NYC,,
5 PARK PLACE NYC,,
214 CENTRAL AVENUE NYC,,
2570 BRONXWOOD AVE NYC,,
4420 3RD AVE NYC,,
6205 ROOSEVELT AVE NYC,,
1939 MCDONALD AVENUE NYC,,
280 FATHER CAPODANNO BOULEVARD NYC,,
4125 20TH AVE NYC,,
295 CITY ISLAND AVENUE NYC,,
311 E 76TH ST NYC,,
2507 STEINWAY STREET NYC,,
2144 5TH AVE NYC,,
2364 JEROME AVENUE NYC,,
331 EAST  138 STREET NYC,,
15828 CROSSBAY BLVD NYC,,
234 4TH AVE NYC,,
8602 37TH AVE NYC,,
15011 14 AVENUE NYC,,
3447 BAYCHESTER AVE NYC,,
5656 MYRTLE AVE NYC,,
16814 JAMAICA AVENUE NYC,,
1114 BEDFORD AVE NYC,,
1276 FULTON AVENUE NYC,,
3804 BOSTON ROAD NYC,,
8610 WHITNEY AVENUE NYC,,
4004 BELL BLVD NYC,,
960 AMSTERDAM AVENUE NYC,,
16415 BOOTH MEMORIAL AVENUE NYC,,
159 FREEMAN ST NYC,,
2525 BROADWAY NYC,,
801 LEXINGTON AVENUE NYC,,
3031 CONEY ISLAND AVENUE NYC,,
1485 MYRTLE AVENUE NYC,,
13637 ROOSEVELT AVE NYC,,
883 6 AVENUE NYC,,
116 FORSYTH ST NYC,,
0 SOUTH OF 65 STREET NYC,,
6414 FLUSHING AVE NYC,,
320 EAST    6 STREET NYC,,
6508 11TH AVE NYC,,
50 MACDOUGAL ST NYC,,
125 WEST END AVENUE NYC,,
174 ELIZABETH ST NYC,,
793 FLUSHING AVENUE NYC,,
1269 SUTTER AVE NYC,,
506 GRAND STREET NYC,,
25109 NORTHERN BLVD NYC,,
1608 SHORE PKWY SOUTH NYC,,
815 CASTLETON AVE NYC,,
1346 127TH ST NYC,,
115 MACDOUGAL ST NYC,,
415 FOREST AVE NYC,,
8905 165 STREET NYC,,
64 WEST   10 STREET NYC,,
16 W 22ND ST NYC,,
11816 JAMAICA AVENUE NYC,,
460 3RD AVE NYC,,
24501 JAMAICA AVENUE NYC,,
14401 243RD ST NYC,,
189 WILSON AVENUE NYC,,
360 E 116TH ST NYC,,
1515 YORK AVENUE NYC,,
10615 71 AVENUE NYC,,
274 LENOX AVE NYC,,
5902 BROADWAY NYC,,
161 CHRYSTIE STREET NYC,,
5723 8 AVE NYC,,
268 KINGSTON AVENUE NYC,,
1049 MANHATTAN AVE NYC,,
204 W 55TH ST NYC,,
694 NEW DORP LANE NYC,,
8002 ASTORIA BOULEVARD NYC,,
4010 GREENPOINT AVENUE NYC,,
2539 STEINWAY ST NYC,,
714 9TH AVE NYC,,
14 E 37TH ST NYC,,
966 LEXINGTON AVENUE NYC,,
158 WEST   72 STREET NYC,,
325 EAST HOUSTON STREET NYC,,
360 FURMAN ST NYC,,
1977 JEROME AVE NYC,,
1483 FIRST AVENUE NYC,,
66 MADISON AVE NYC,,
13322 SPRINGFIELD BLVD NYC,,
225 WEST 44 STREET NYC,,
6329 AVENUE N NYC,,
4382 WHITE PLAINS ROAD NYC,,
2289 BROADWAY NYC,,
33 W 37TH ST NYC,,
415 BEACH  129 STREET NYC,,
312 W 34TH ST NYC,,
494 ATLANTIC AVENUE NYC,,
84 HOYT STREET NYC,,
536 DRIGGS AVENUE NYC,,
380 AVENUE P NYC,,
2360 8TH AVE NYC,,
10802 JAMAICA AVE NYC,,
217 DYCKMAN STREET NYC,,
10829 ASCAN AVENUE NYC,,
2479 ARTHUR AVE NYC,,
760 BROADWAY NYC,,
570 BAY STREET NYC,,
13682 39TH AVE NYC,,
613 GRAND STREET NYC,,
7214 3RD AVE NYC,,
24601 JERICHO TPKE NYC,,
3 MADISON ST NYC,,
475 W 57TH ST NYC,,
537 E 137TH ST NYC,,
25 BOND STREET NYC,,
1784 JEROME AVE NYC,,
1991 BRONXDALE AVENUE NYC,,
9201 5TH AVE NYC,,
549 GREENWICH STREET NYC,,
355 NEW DORP LN NYC,,
16410 NORTHERN BOULEVARD NYC,,
12808 111TH AVE NYC,,
943 1ST AVE NYC,,
110 AVENUE OF THE AMERICAS NYC,,
3504 30TH AVE NYC,,
825 ATLANTIC AVENUE NYC,,
3528 154TH ST NYC,,
17819 UNION TPKE NYC,,
706 FULTON ST NYC,,
9206 4TH AVE NYC,,
8752 168 STREET NYC,,
7103 GRAND AVE NYC,,
94 WYTHE AVE NYC,,
49 WEST   44 STREET NYC,,
234 CANAL ST NYC,,
123 E 110TH ST NYC,,
379 UNION AVENUE NYC,,
5609 8 AVENUE NYC,,
79 DIVISION ST NYC,,
1620 KINGS HIGHWAY NYC,,
221 E BROADWAY NYC,,
11046 MERRICK BLVD NYC,,
120 LAFAYETTE AVE NYC,,
363 WEST   46 STREET NYC,,
9010 JAMAICA AVENUE NYC,,
137 AVENUE A NYC,,
14 AVENUE O NYC,,
237 E 116TH ST NYC,,
237 5TH AVE NYC,,
3959 BROADWAY NYC,,
726 EAST TREMONT AVENUE NYC,,
12 W 32ND ST NYC,,
150 CENTRE ST NYC,,
21 E 16TH ST NYC,,
1195 FLATBUSH AVE NYC,,
4001 QUEENS BLVD NYC,,
45 ROCKEFELLER CENTER NYC,,
4301 31 AVENUE NYC,,
119 INGRAHAM ST NYC,,
37 HILLEL PL NYC,,
10005 QUEENS BOULEVARD NYC,,
2419 FOSTER AVE NYC,,
8214 37 AVENUE NYC,,
13832 JAMAICA AVENUE NYC,,
4039 E TREMONT AVE NYC,,
19629 NORTHERN BOULEVARD NYC,,
2512 STEINWAY STREET NYC,,
1595 WILLIAMSBRIDGE ROAD NYC,,
387 EAST FORDHAM ROAD NYC,,
2758 BROADWAY NYC,,
1710 2ND AVE NYC,,
444 PARK AVE S NYC,,
9260 QUEENS BOULEVARD NYC,,
73 NEW DORP PLAZA NYC,,
232 E 111TH ST NYC,,
88 DIVISION ST NYC,,
120 NORMAN AVE NYC,,
3719 JUNCTION BLVD NYC,,
38 LEXINGTON AVE NYC,,
9711 QUEENS BLVD NYC,,
417 3RD AVE NYC,,
1008 CORTELYOU ROAD NYC,,
8808 183 STREET NYC,,
736 7 AVENUE NYC,,
509 E 163RD ST NYC,,
300 BEDFORD AVENUE NYC,,
127 EAST   28 STREET NYC,,
151 E 50TH ST NYC,,
56 RICHMOND TERRACE NYC,,
782 RICHMOND TERRACE NYC,,
3050 WHITESTONE EXPRESSWAY NYC,,
360 LEXINGTON AVENUE NYC,,
524 EAST  240 STREET NYC,,
253 BERGEN ST NYC,,
1130 MYRTLE AVE NYC,,
8760 SUTPHIN BOULEVARD NYC,,
1 JFK INTERNATIONAL AIRPORT NYC,,
67 WEST ST NYC,,
5408 ROOSEVELT AVE NYC,,
7907 ROOSEVELT AVE NYC,,
21552 JAMAICA AVE NYC,,
686 6 AVENUE NYC,,
1556A WHITE PLAINS RD NYC,,
346 W 40TH ST NYC,,
879 E TREMONT AVE NYC,,
5717 ROOSEVELT AVE NYC,,
805 COLUMBUS AVENUE NYC,,
311 AVENUE X NYC,,
399 7TH AVE NYC,,
6419 FRESH POND ROAD NYC,,
50 CARMINE ST NYC,,
800 FOOD CENTER DRIVE NYC,,
7925 MAIN ST NYC,,
243 BLEECKER STREET NYC,,
70 MAJOR DEEGAN EXPRESSWAY NYC,,
9601 CORONA AVENUE NYC,,
4535 PARK AVENUE NYC,,
326 EAST 98 STREET NYC,,
123 GREENPOINT AVE NYC,,
229 SOUTH    4 STREET NYC,,
1832 SCHENECTADY AVENUE NYC,,
750 6 AVENUE NYC,,
47 S 5TH ST NYC,,
8609 BAY PARKWAY NYC,,
225 ROGERS AVE NYC,,
7623 13 AVENUE NYC,,
47 N OXFORD ST NYC,,
161 W 23RD ST NYC,,
564 GRAND AVENUE NYC,,
1375 BROADWAY NYC,,
107 W 37TH ST NYC,,
161163 DUANE STREET NYC,,
749 BURKE AVENUE NYC,,
4182 WHITE PLAINS ROAD NYC,,
596 9TH AVE NYC,,
10321 METROPOLITAN AVE NYC,,
860 MELROSE AVE NYC,,
8115 NORTHERN BLVD NYC,,
217 E FORDHAM RD NYC,,
2020 WHITE PLAINS ROAD NYC,,
1560 WATSON AVE NYC,,
11 CORSON AVE NYC,,
888 7 AVENUE NYC,,
1270 SAINT NICHOLAS AVE NYC,,
1502 CORTELYOU RD NYC,,
642A LEXINGTON AVE NYC,,
4601 CHURCH AVENUE NYC,,
10319 ROOSEVELT AVE NYC,,
123 AVENUE U NYC,,
1610 BUSHWICK AVENUE NYC,,
65 VICTORY BLVD NYC,,
862 10 AVENUE NYC,,
57 STONE STREET NYC,,
444 10TH AVE NYC,,
856 7 AVENUE NYC,,
324 LIVINGSTON STREET NYC,,
143 E 49TH ST NYC,,
486 LENOX AVE NYC,,
55 WALL STREET NYC,,
4392 VICTORY BLVD NYC,,
7911 ROOSEVELT AVENUE NYC,,
5607 MARATHON PKWY NYC,,
1468 PITKIN AVENUE NYC,,
4141 BROADWAY NYC,,
5624 8 AVENUE NYC,,
5918 5TH AVE NYC,,
8635 BROADWAY NYC,,
11919 ATLANTIC AVENUE NYC,,
11023 JAMAICA AVE NYC,,
235 WEST 56TH STREET NYC,,
3108 ASTORIA BOULEVARD NYC,,
1120 MANHATTAN AVE NYC,,
1125 1 AVENUE NYC,,
204 6TH AVE NYC,,
16119 JAMAICA AVENUE NYC,,
249 E TREMONT AVE NYC,,
2013 COLLEGE POINT BLVD NYC,,
795 8 AVENUE NYC,,
1198 1ST AVE NYC,,
2511 SEAGIRT AVE NYC,,
3207 30TH AVE NYC,,
692 LEXINGTON AVENUE NYC,,
8325 BROADWAY NYC,,
518 9 AVENUE NYC,,
1761 CROSBY AVENUE NYC,,
327 W 42ND ST NYC,,
280 5 AVENUE NYC,,
1376 3RD AVE NYC,,
2367 GRAND CONCOURSE NYC,,
1716 VICTORY BLVD NYC,,
4311 CHURCH AVENUE NYC,,
6419 MYRTLE AVE NYC,,
758 SENECA AVE NYC,,
600 MORRIS AVENUE NYC,,
1994 ATLANTIC AVENUE NYC,,
133 ROCKAWAY AVE NYC,,
204 W 14TH ST NYC,,
12517 ROCKAWAY BOULEVARD NYC,,
17 WEST   26 STREET NYC,,
899 BERGEN ST NYC,,
10707 JAMAICA AVENUE NYC,,
3007 EASTCHESTER RD NYC,,
2729 ATLANTIC AVE NYC,,
1544 EAST  174 STREET NYC,,
3828 DYRE AVE NYC,,
19702 HILLSIDE AVENUE NYC,,
1278 3 AVENUE NYC,,
7167 YELLOWSTONE BOULEVARD NYC,,
130 AUDUBON AVE NYC,,
50 AVENUE A NYC,,
206 WEST   79 STREET NYC,,
2140 WESTCHESTER AVENUE NYC,,
86 HUGH J GRANT CIR NYC,,
4235 Main ST NYC,,
627 THROOP AVE NYC,,
3239 JUNCTION BOULEVARD NYC,,
2977 FULTON STREET NYC,,
223 BUSHWICK AVENUE NYC,,
240 UTICA AVE NYC,,
2083 LEXINGTON AVENUE NYC,,
10432 CORONA AVE NYC,,
261 CANAL ST NYC,,
1377 FLATBUSH AVE NYC,,
10016 ROCKAWAY BEACH BOULEVARD NYC,,
3301 GREENPOINT AVENUE NYC,,
6112 20 AVENUE NYC,,
3492 JEROME AVENUE NYC,,
15 EAST   67 STREET NYC,,
9 CLINTON STREET NYC,,
78 W 131ST ST NYC,,
150 BAY ST NYC,,
4703 WHITE PLAINS RD NYC,,
2439 STEINWAY STREET NYC,,
384 SCHERMERHORN ST NYC,,
314 NEW DORP LANE NYC,,
1203 JEROME AVENUE NYC,,
816 WEST  187 STREET NYC,,
10 HUDSON YARDS NYC,,
3114 3RD AVE NYC,,
140 DELANCEY ST NYC,,
154 BLEECKER ST NYC,,
1403 NOSTRAND AVENUE NYC,,
150 E 72ND ST NYC,,
57 E TREMONT AVE NYC,,
3815 E TREMONT AVE NYC,,
150 WEST   38 STREET NYC,,
235 S END AVE NYC,,
6942 GRAND AVENUE NYC,,
11 E 32ND ST NYC,,
787 SEVENTH AVE NYC,,
TERMINAL 1 JFK INT'S AIRPORT NYC,,
2135 2ND AVE NYC,,
80 DELANCEY STREET NYC,,
11040 FLATLANDS AVENUE NYC,,
792 EASTERN PARKWAY NYC,,
3113 36 AVENUE NYC,,
542 3RD AVE NYC,,
353 BROADWAY NYC,,
1308 LAFAYETTE AVE NYC,,
509 74 STREET NYC,,
2371 GRAND CONCOURSE NYC,,
125 EAST   23 STREET NYC,,
62 W 9TH ST NYC,,
89 WASHINGTON ST NYC,,
8 CORTLANDT ST NYC,,
1709 86 STREET NYC,,
1567 FLATBUSH AVENUE NYC,,
8020 JAMAICA AVE NYC,,
3590 BROADWAY NYC,,
3501 DITMARS BLVD NYC,,
5322 ROOSEVELT AVE NYC,,
323 SAND LN NYC,,
196 CANAL ST NYC,,
6720 14 AVENUE NYC,,
96-23 57 AVENUE NYC,,
6601 13 AVENUE NYC,,
85 PEARL STREET NYC,,
8711 GRAND AVENUE NYC,,
460 W 34TH ST NYC,,
2718 GERRITSEN AVENUE NYC,,
8769 SUTPHIN BOULEVARD NYC,,
567 VANDERBILT AVE NYC,,
2161 BROADWAY NYC,,
13131 MERRICK BOULEVARD NYC,,
514 E 20TH ST NYC,,
3559 BROADWAY NYC,,
194 ROCKAWAY AVE NYC,,
3513 E TREMONT AVE NYC,,
121 MADISON AVE NYC,,
127 MALCOLM X BOULEVARD NYC,,
1068 2ND AVE NYC,,
41 UNION SQUARE WEST NYC,,
719 4 AVENUE NYC,,
4102 DELONG ST NYC,,
15411 POWELLS COVE BOULEVARD NYC,,
649 BROADWAY NYC,,
6402 68TH AVE NYC,,
41 COOPER SQUARE NYC,,
184 HAVEMEYER ST NYC,,
263 BLEECKER ST NYC,,
129 E 45TH ST NYC,,
2008 WILLIAMSBRIDGE ROAD NYC,,
1320 HUTCHINSON RIVER PARKWAY NYC,,
1673 LEXINGTON AVE NYC,,
8301 FLATLANDS AVENUE NYC,,
123 W 3RD ST NYC,,
70 PRINCE ST NYC,,
1675 E 2ND ST NYC,,
210 FLATBUSH AVE NYC,,
101 WEST  136 STREET NYC,,
3830 BROADWAY NYC,,
481 5 AVENUE NYC,,
82 S 4TH ST NYC,,
199 WATER ST NYC,,
870 EAST  180 STREET NYC,,
817 AVENUE OF THE AMERICAS NYC,,
1235 FULTON ST NYC,,
2202 31 STREET NYC,,
140 58 STREET NYC,,
370 FOREST AVE NYC,,
400 5TH AVE NYC,,
8502 GRAND AVENUE NYC,,
NKA LAGUARDIA AIRPORT TERMINAL D NYC,,
76 MOTT ST NYC,,
161 FRONT ST NYC,,
18 EAST   14 STREET NYC,,
397 GREENE AVE NYC,,
18435 JAMAICA AVENUE NYC,,
6320 WOODHAVEN BOULEVARD NYC,,
28 E 18TH ST NYC,,
3108 WEBSTER AVE NYC,,
2715 BROADWAY NYC,,
7 TIMES SQUARE NYC,,
145 N 4TH ST NYC,,
130 1ST AVE NYC,,
8904 QUEENS BLVD NYC,,
99 ROGERS AVE NYC,,
2913 BROADWAY NYC,,
13932 HILLSIDE AVE NYC,,
227229 E 14TH ST NYC,,
125 RALPH AVE NYC,,
580 EAST  187 STREET NYC,,
1431 FULTON ST NYC,,
743 ASTOR AVENUE NYC,,
19 FULTON ST NYC,,
6502 ROOSEVELT AVENUE NYC,,
2587 STEINWAY STREET NYC,,
410 W 145TH ST NYC,,
752A NOSTRAND AVE NYC,,
5721 4 AVENUE NYC,,
470 EAST TREMONT AVENUE NYC,,
771A WASHINGTON AVE NYC,,
3509 PRINCE STRRET NYC,,
5408 AVENUE N NYC,,
637 10 AVENUE NYC,,
5960 55TH RD NYC,,
334 E GUN HILL RD NYC,,
447 GRAHAM AVENUE NYC,,
9601 69 AVENUE NYC,,
23119 MERRICK BLVD. NYC,,
2040 FOREST AVE NYC,,
484 3RD AVE NYC,,
1686 FOREST AVE NYC,,
435 HUDSON STREET NYC,,
1147 FULTON STREET NYC,,
505 COLUMBUS AVE NYC,,
644 DRIGGS AVENUE NYC,,
20 W 46TH ST NYC,,
322 E 86TH ST NYC,,
471 MALCOLM X BLVD NYC,,
25631 UNION TPKE NYC,,
140 EMPIRE BOULEVARD NYC,,
366 W 52ND ST NYC,,
237 EAST   53 STREET NYC,,
223 W 40TH ST NYC,,
4309 48TH AVE NYC,,
40 MULBERRY STREET NYC,,
7030 AUSTIN STREET NYC,,
11102 ROOSEVELT AVENUE NYC,,
157 W 117TH ST NYC,,
84 STANTON STREET NYC,,
1645 SAINT JOHNS PL NYC,,
9116 63RD DR NYC,,
1092 ROGERS AVE NYC,,
1349 UTICA AVE NYC,,
236 W 40TH ST NYC,,
755 FLATBUSH AVE NYC,,
6025 BROADWAY NYC,,
49 WEST   64 STREET NYC,,
90 PARK AVENUE NYC,,
163 W 29TH ST NYC,,
860 MANHATTAN AVE NYC,,
2115 GRAND CONCOURSE NYC,,
2185 SCHENECTADY AVE NYC,,
502 6 AVENUE NYC,,
767 5 AVENUE NYC,,
1345 2ND AVE NYC,,
205 EAST   42 STREET NYC,,
111 WEST   44 STREET NYC,,
1500 BROADWAY NYC,,
24919 NORTHEN BLVD NYC,,
9504 101ST AVE NYC,,
209 UTICA AVE NYC,,
2167 RALPH AVE NYC,,
80 JOHN ST NYC,,
2086 CONEY ISLAND AVE NYC,,
6115 SPRINGFIELD BOULEVARD NYC,,
360 BAYCHESTER AVENUE NYC,,
122 E 42ND ST NYC,,
18524A HORACE HARDING EXPY NYC,,
5826 ROOSEVELT AVENUE NYC,,
17 INGRAHAM ST NYC,,
4408 GREENPOINT AVE NYC,,
3421 EAST TREMONT AVENUE NYC,,
172 WEST SERVICE ROAD NYC,,
1670 PITKIN AVENUE NYC,,
1269 FLUSHING AVE NYC,,
140 SCHERMERHORN ST NYC,,
689 WASHINGTON AVE NYC,,
7504 ROOSEVELT AVE NYC,,
6002 WOODSIDE AVENUE NYC,,
4015 JUNCTION BLVD NYC,,
810 WEST  181 STREET NYC,,
12905 LIBERTY AVE NYC,,
300 W 231ST ST NYC,,
4113 AVENUE U NYC,,
1006 FLUSHING AVE NYC,,
21 WAVERLY PL NYC,,
704 BAY ST NYC,,
318 11 STREET NYC,,
62 W 22ND ST NYC,,
3405 3 AVENUE NYC,,
455 EAST  114 STREET NYC,,
3 NEW YORK PLAZA NYC,,
16 E 23RD ST NYC,,
420 5 AVENUE NYC,,
18 MINETTA LANE NYC,,
5806 6TH AVE NYC,,
513 6TH AVE NYC,,
299 PARK AVE NYC,,
19-25 ST NICHOLAS AVENUE NYC,,
2524 CONEY ISLAND AVE NYC,,
222 WEST   51 STREET NYC,,
985 NOSTRAND AVE NYC,,
835 LEXINGTON AVE NYC,,
254 LIVONIA AVENUE NYC,,
32 E 130TH ST NYC,,
75 ATLANTIC AVENUE NYC,,
1468 ST NICHOLAS AVENUE NYC,,
812 W 181ST ST NYC,,
524 9TH AVE NYC,,
2201 NOSTRAND AVENUE NYC,,
255 LIVINGSTON STREET NYC,,
15 DIVISION ST NYC,,
13659 37TH AVE NYC,,
125 E 7TH ST NYC,,
6A E CLARKE PL NYC,,
2961 FULTON ST NYC,,
3532 UNION ST NYC,,
1076 E 165TH ST NYC,,
5614 FLATLANDS AVE NYC,,
6824 COLONIAL ROAD NYC,,
2135 NOSTRAND AVENUE NYC,,
262 ARDEN AVE NYC,,
5 SUTTER AVE NYC,,
1380 JEROME AVENUE NYC,,
7306 3RD AVE NYC,,
4550 46TH ST NYC,,
109 SAINT MARKS PL NYC,,
37 WEST   43 STREET NYC,,
20523 LINDEN BLVD NYC,,
84 COURT STREET NYC,,
251 DYCKMAN ST NYC,,
518 E 240TH ST NYC,,
1032 CONEY ISLAND AVENUE NYC,,
473-A LEXINGTON AVE NYC,,
5906 MAIN ST NYC,,
7711 JAMAICA AVE NYC,,
8905 37TH AVE NYC,,
9722 ROOSEVELT AVE NYC,,
1 EAST   66 STREET NYC,,
40 HOYT ST NYC,,
1834 COLLEGE PT BLVD NYC,,
406 ROGERS AVE NYC,,
393 CANAL ST NYC,,
1608 SAINT NICHOLAS AVE NYC,,
112 W 116TH ST NYC,,
11833 QUEENS BLVD NYC,,
2362 JEROME AVE NYC,,
3470 BOSTON RD NYC,,
44 TRINITY PL NYC,,
1647 BATH AVE NYC,,
895 GRAND STREET NYC,,
216 THOMPSON ST NYC,,
891315 GLENWOOD ROAD NYC,,
870 HUNTS POINT AVE NYC,,
1154 MANHATTAN AVENUE NYC,,
348 BOWERY NYC,,
362 W 53RD ST NYC,,
524 W. 57TH ST NYC,,
3936 10 AVENUE NYC,,
346 E 21ST ST NYC,,
438 NOME AVENUE NYC,,
1514 NEWKIRK AVE NYC,,
159 W TREMONT AVE NYC,,
91-06 43RD AVENUE NYC,,
940 3RD AVE NYC,,
1081 FULTON ST NYC,,
611 CRESCENT AVENUE NYC,,
1780 FOREST AVE NYC,,
3085 14TH ST NYC,,
7102 FORT HAMILTON PARKWAY NYC,,
991 FIRST AVENUE NYC,,
131 W KINGSBRIDGE RD NYC,,
254 E 125TH ST NYC,,
1183 BEDFORD AVE NYC,,
14410 135TH AVE NYC,,
0 DAVID DINKIN'S CIRCLE NYC,,
152 DRIGGS AVENUE NYC,,
2363 STEINWAY STREET NYC,,
2263 JEROME AVE NYC,,
177 GRAND ST NYC,,
520 COURT ST NYC,,
31 CORSON AVE NYC,,
612 5 AVENUE NYC,,
4918 30TH AVE NYC,,
18204 HORACE HARDING EXPY NYC,,
10 GRAHAM AVE NYC,,
261 W 47TH ST NYC,,
99 PARK AVE NYC,,
138 W FORDHAM RD NYC,,
27 BARCLAY ST NYC,,
143 W 29TH ST NYC,,
1661 SAINT JOHNS PL NYC,,
503 COLUMBUS AVENUE NYC,,
462 1 AVENUE NYC,,
10310 39 AVENUE NYC,,
1087 BROADWAY NYC,,
13212 14 AVENUE NYC,,
686 5 AVENUE NYC,,
PIER 83 W 42ND ST @ HUDSON RIVER NYC,,
TERMINAL 4 JFK INTERNATIONAL AIRPORT NYC,,
590 MADISON AVE NYC,,
4418 KISSENA BLVD NYC,,
8411 3RD AVE NYC,,
2675 BROADWAY NYC,,
231 SHERMAN AVE NYC,,
1065 AVE OF THE AMERICAS NYC,,
329 SAND LANE NYC,,
11 FULTON ST NYC,,
67 MURRAY ST NYC,,
1607 WESTCHESTER AVE NYC,,
39 E 13TH ST NYC,,
1489 SAINT JOHNS PL NYC,,
1672 3RD AVE NYC,,
8421 NORTHERN BOULEVARD NYC,,
935 COLUMBUS AVENUE NYC,,
NKA W 17TH ST NYC,,
252 ALBANY AVE NYC,,
33 UNION SQ W NYC,,
3511 QUEENS BLVD NYC,,
219 AVENUE B NYC,,
157 3 AVENUE NYC,,
243 WEST   47 STREET NYC,,
1285 CASTLETON AVE NYC,,
380 BROOME ST NYC,,
892 WYCKOFF AVE NYC,,
354 3 AVENUE NYC,,
80 MADISON AVENUE NYC,,
1018 AMSTERDAM AVE NYC,,
4018 QUEENS BOULEVARD NYC,,
3472 FULTON STREET NYC,,
279 CITY ISLAND AVE NYC,,
964 DEKALB AVE NYC,,
138 WEST 10 STREET NYC,,
4119 31ST AVE NYC,,
7301 NORTHERN BOULEVARD NYC,,
26008 HILLSIDE AVENUE NYC,,
10403 GLENWOOD RD NYC,,
717 8 AVENUE NYC,,
1272 AMSTERDAM AVENUE NYC,,
988 MANHATTAN AVENUE NYC,,
156 9 AVENUE NYC,,
851 8 AVENUE NYC,,
810 GRAND ST NYC,,
1014 FLATBUSH AVENUE NYC,,
987 BAY ST NYC,,
1223 JACKSON AVE NYC,,
0 INTAIRP ARVL BLDG NYC,,
6916 4 AVENUE NYC,,
482 E 169TH ST NYC,,
462 AMSTERDAM AVE NYC,,
35 W 26TH ST NYC,,
13207B 14TH AVE NYC,,
11610 LIBERTY AVENUE NYC,,
7114 AVENUE U NYC,,
120 4TH AVE NYC,,
648 9TH AVE NYC,,
436 JEFFERSON ST NYC,,
146 CHAMBERS STREET NYC,,
7817 ROOSEVELT AVE NYC,,
234 W 35TH ST NYC,,
5924 KISSENA BLVD NYC,,
62 PRINCE STREET NYC,,
5303 FT HAMILTON PARKWAY NYC,,
12 WHITE HALL FERRY TERMINAL NYC,,
210 EAST   86 STREET NYC,,
216 SMITH STREET NYC,,
7115 GRAND AVENUE NYC,,
45 BAYARD ST NYC,,
413 E 69TH ST NYC,,
11637 QUEENS BOULEVARD NYC,,
980 EAST  233 STREET NYC,,
12301 LIBERTY AVE NYC,,
148 WEST   51 STREET NYC,,
81 ALLEN ST NYC,,
10012 QUEENS BLVD NYC,,
43874399 WHITE PLAINS ROAD NYC,,
2021 LEXINGTON AVE NYC,,
3605 30TH AVE NYC,,
3715 14TH AVE NYC,,
175 VAN DYKE STREET NYC,,
9416 JAMAICA AVENUE NYC,,
170 GRAHAM AVE NYC,,
438 HUDSON ST NYC,,
2394 BROADWAY NYC,,
5117 AVENUE U NYC,,
4916 VERNON BLVD NYC,,
30 BROAD STREET NYC,,
227 EAST   56 STREET NYC,,
36 EAST   62 STREET NYC,,
1700 RICHMOND AVE NYC,,
5914 5TH AVE NYC,,
25911 HILLSIDE AVENUE NYC,,
8218 3RD AVE NYC,,
3210 BROADWAY NYC,,
29 E 8TH ST NYC,,
166 SMITH ST NYC,,
105 WEST 55 STREET NYC,,
1580 3RD AVE NYC,,
9556 QUEENS BOULEVARD NYC,,
135 W 45TH ST NYC,,
36 E 58TH ST NYC,,
