,ID,SchoolName,Type,Number
3480,06M462,The College Academy,Vocational.Program,0.00
3481,12X478,THE CINEMA SCHOOL,Vocational.Program,0.00
3482,32K168,The Brooklyn School for Math and Research,Vocational.Program,NA
3483,16K688,The Brooklyn Academy of Global Finance,Vocational.Program,0.00
3484,11X514,The Bronxwood Preparatory Academy,Vocational.Program,0.00
3485,23K697,Teachers Preparatory High School,Vocational.Program,0.00
3486,02M519,Talent Unlimited High School,Vocational.Program,0.00
3487,31R460,Susan E. Wagner High School,Vocational.Program,0.00
3488,15K667,Sunset Park High School,Vocational.Program,0.00
3489,84K730,Summit Academy Charter School,Vocational.Program,NA
3490,02M475,Stuyvesant High School,Vocational.Program,0.00
3491,02M139,Stephen T. Mather Building Arts & Craftsmanship Hi,Vocational.Program,NA
3492,31R605,Staten Island Technical High School,Vocational.Program,0.00
3493,03M859,Special Music School,Vocational.Program,NA
3494,07X221,South Bronx Preparatory: A College Board School,Vocational.Program,0.00
3495,22K495,Sheepshead Bay High School,Vocational.Program,0.00
3496,15K462,Secondary School for Law,Vocational.Program,0.00
3497,15K463,Secondary School for Journalism,Vocational.Program,0.00
3498,17K543,"Science, Technology and Research Early College Hig",Vocational.Program,0.00
3499,13K419,"Science Skills Center High School for Science, Tec",Vocational.Program,0.00
3500,08X348,Schuylerville Preparatory High School,Vocational.Program,NA
3501,02M413,School of the Future High School,Vocational.Program,0.00
3502,08X559,School for Tourism and Hospitality,Vocational.Program,NA
3503,14K477,School for Legal Studies,Vocational.Program,0.00
3504,15K497,School for International Studies,Vocational.Program,0.00
3505,17K531,"School for Human Rights, The",Vocational.Program,0.00
3506,09X404,School for Excellence,Vocational.Program,0.00
3507,17K533,School for Democracy and  Leadership,Vocational.Program,0.00
3508,27Q323,Scholars' Academy,Vocational.Program,0.00
3509,07X655,Samuel Gompers Career and Technical Education High,Vocational.Program,0.00
3510,27Q324,Rockaway Park High School for Environmental Sustai,Vocational.Program,NA
3511,27Q351,Rockaway Collegiate High School,Vocational.Program,NA
3512,27Q308,Robert H. Goddard High School of Communication Art,Vocational.Program,0.00
3513,24Q560,"Robert F. Wagner, Jr. Secondary School for Arts an",Vocational.Program,0.00
3514,25Q670,Robert F. Kennedy Community High School,Vocational.Program,0.00
3515,10X141,Riverdale / Kingsbridge Academy (Middle School / H,Vocational.Program,0.00
3516,27Q475,Richmond Hill High School,Vocational.Program,0.00
3517,02M580,Richard R. Green High School of Teaching,Vocational.Program,0.00
3518,02M531,Repertory Company High School for Theatre Arts,Vocational.Program,0.00
3519,08X293,Renaissance High School for Musical Theater & Tech,Vocational.Program,0.00
3520,84Q705,Renaissance Charter School,Vocational.Program,0.00
3521,84M433,Renaissance Charter High School for Innovation,Vocational.Program,NA
3522,31R600,Ralph R. McKee Career and Technical Education High,Vocational.Program,0.02
3523,21K344,Rachel Carson High School for Coastal Studies,Vocational.Program,0.00
3524,02M422,Quest to Learn,Vocational.Program,NA
3525,24Q600,Queens Vocational and Technical High School,Vocational.Program,0.00
3526,25Q252,"Queens School of Inquiry, The",Vocational.Program,0.00
3527,29Q248,Queens Preparatory Academy,Vocational.Program,0.00
3528,28Q686,QUEENS METROPOLITAN HIGH SCHOOL,Vocational.Program,NA
3529,26Q566,"Queens High School of Teaching, Liberal Arts and t",Vocational.Program,0.00
3530,28Q687,Queens High School for the Sciences at York Colleg,Vocational.Program,0.00
3531,25Q241,Queens High School for Language Studies,Vocational.Program,NA
3532,27Q302,"Queens High School for Information, Research, and",Vocational.Program,0.00
3533,28Q680,Queens Gateway to Health Sciences Secondary School,Vocational.Program,0.00
3534,28Q310,Queens Collegiate: A College Board School,Vocational.Program,0.00
3535,14K474,PROGRESS High School for Professional Careers,Vocational.Program,0.00
3536,02M408,Professional Performing Arts High School,Vocational.Program,0.00
3537,29Q283,Preparatory Academy for Writers: A College Board S,Vocational.Program,0.00
3538,31R445,Port Richmond High School,Vocational.Program,0.01
3539,19K507,Performing Arts and Technology High School,Vocational.Program,0.00
3540,11X542,Pelham Preparatory Academy,Vocational.Program,0.00
3541,08X320,Pelham Lab High School,Vocational.Program,NA
3542,12X278,Peace and Diversity Academy,Vocational.Program,0.00
3543,17K122,Pathways in Technology Early College High School (,Vocational.Program,NA
3544,29Q259,Pathways College Preparatory School: A College Boa,Vocational.Program,0.00
3545,15K464,Park Slope Collegiate,Vocational.Program,0.00
3546,04M495,Park East High School,Vocational.Program,0.00
3547,12X388,Pan American International High School at Monroe,Vocational.Program,0.00
3548,24Q296,Pan American International High School,Vocational.Program,0.00
3549,02M298,Pace High School,Vocational.Program,0.00
3550,08X305,Pablo Neruda Academy,Vocational.Program,0.00
3551,22K611,Origins High School,Vocational.Program,NA
3552,84K777,Ocean Hill Collegiate Charter School,Vocational.Program,NA
3553,02M376,NYC iSchool,Vocational.Program,0.00
3554,84X395,"NYC Charter High School for Architecture, Engineer",Vocational.Program,0.00
3555,84K693,Northside Charter High School,Vocational.Program,0.00
3556,24Q455,Newtown High School,Vocational.Program,0.00
3557,30Q555,Newcomers High School,Vocational.Program,0.00
3558,11X513,New World High School,Vocational.Program,0.00
3559,84X553,New Visions Charter High School for the Humanities,Vocational.Program,NA
3560,84X539,New Visions Charter High School for Advanced Math,Vocational.Program,NA
3561,20K445,New Utrecht High School,Vocational.Program,0.00
3562,84M353,New Heights Academy Charter School,Vocational.Program,0.00
3563,07X547,New Explorers High School,Vocational.Program,0.00
3564,01M539,"New Explorations into Science, Technology and Math",Vocational.Program,0.00
3565,31R440,New Dorp High School,Vocational.Program,0.00
3566,02M543,New Design High School,Vocational.Program,0.00
3567,16K765,Nelson Mandela High School,Vocational.Program,NA
3568,02M414,N.Y.C. Museum School,Vocational.Program,0.00
3569,02M412,N.Y.C. Lab School for Collaborative Studies,Vocational.Program,0.00
3570,02M520,Murry Bergtraum High School for Business Careers,Vocational.Program,0.00
3571,19K583,Multicultural High School,Vocational.Program,0.00
3572,07X473,Mott Haven Village Preparatory High School,Vocational.Program,0.00
3573,12X242,Mott Hall V,Vocational.Program,NA
3574,05M304,Mott Hall High School,Vocational.Program,0.00
3575,09X252,Mott Hall Bronx High School,Vocational.Program,0.00
3576,09X297,Morris Academy for Collaborative Studies,Vocational.Program,0.00
3577,12X692,Monroe Academy for Visual Arts & Design,Vocational.Program,0.00
3578,02M418,Millennium High School,Vocational.Program,0.00
3579,15K684,Millennium Brooklyn HS,Vocational.Program,NA
3580,08X312,Millennium Art Academy,Vocational.Program,0.00
3581,22K405,Midwood High School,Vocational.Program,0.00
3582,24Q520,Middle College High School at LaGuardia Community,Vocational.Program,0.00
3583,12X248,"Metropolitan High School, The",Vocational.Program,0.02
3584,28Q167,Metropolitan Expeditionary Learning School,Vocational.Program,NA
3585,17K590,Medgar Evers College Preparatory School,Vocational.Program,0.00
3586,29Q492,"Mathematics, Science Research and Technology Magne",Vocational.Program,0.00
3587,84K733,"Math, Engineering, and Science Academy Charter Hig",Vocational.Program,NA
3588,24Q585,Maspeth High School,Vocational.Program,NA
3589,26Q435,Martin Van Buren High School,Vocational.Program,0.01
3590,01M509,Marta Valle High School,Vocational.Program,0.00
3591,10X477,Marble Hill High School for International Studies,Vocational.Program,0.00
3592,02M439,Manhattan Village Academy,Vocational.Program,0.00
3593,03M283,Manhattan Theatre Lab High School,Vocational.Program,0.00
3594,02M459,Manhattan International High School,Vocational.Program,0.00
3595,02M280,Manhattan Early College School for Advertising,Vocational.Program,NA
3596,04M435,Manhattan Center for Science and Mathematics,Vocational.Program,0.00
3597,02M392,MANHATTAN BUSINESS ACADEMY,Vocational.Program,0.00
3598,02M542,Manhattan Bridges High School,Vocational.Program,0.00
3599,02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,Vocational.Program,NA
3600,03M541,Manhattan / Hunter Science High School,Vocational.Program,0.00
3601,07X223,M.S. 223 The Laboratory School of Finance and Tech,Vocational.Program,NA
3602,14K586,Lyons Community School,Vocational.Program,0.00
3603,02M308,Lower Manhattan Arts Academy,Vocational.Program,0.00
3604,30Q450,Long Island City High School,Vocational.Program,0.00
3605,02M655,Life Sciences Secondary School,Vocational.Program,0.00
3606,21K559,Life Academy High School for Film and Music,Vocational.Program,0.00
3607,22K535,Leon M. Goldstein High School for the Sciences,Vocational.Program,0.00
3608,02M429,Legacy School for Integrated Studies,Vocational.Program,0.00
3609,09X276,Leadership Institute,Vocational.Program,0.00
3610,02M425,Leadership and Public Service High School,Vocational.Program,0.00
3611,29Q494,"Law, Government and Community Service High School",Vocational.Program,0.00
3612,02M419,Landmark High School,Vocational.Program,0.00
3613,18K569,Kurt Hahn Expeditionary Learning School,Vocational.Program,0.00
3614,10X374,Knowledge and Power Preparatory Academy Internatio,Vocational.Program,0.00
3615,84M726,KIPP STAR College Prep Charter School,Vocational.Program,0.00
3616,84M336,KIPP Infinity Charter School,Vocational.Program,0.00
3617,84K357,KIPP AMP Charter School,Vocational.Program,0.00
3618,84X704,KIPP Academy Charter School,Vocational.Program,0.00
3619,10X268,Kingsbridge International High School,Vocational.Program,0.00
3620,21K468,Kingsborough Early College School,Vocational.Program,0.00
3621,84K608,Kings Collegiate Charter School,Vocational.Program,NA
3622,15K592,Khalil Gibran International Academy,Vocational.Program,NA
3623,14K071,Juan Morel Campos Secondary School,Vocational.Program,0.00
3624,09X414,Jonathan Levin High School for Media and Communica,Vocational.Program,0.00
3625,84R067,John W. Lavelle Preparatory Charter School,Vocational.Program,NA
3626,21K540,John Dewey High School,Vocational.Program,0.00
3627,25Q425,John Bowne High School,Vocational.Program,0.00
3628,27Q480,John Adams High School,Vocational.Program,0.00
3629,08X650,Jane Addams High School for Academic Careers,Vocational.Program,0.00
3630,22K425,James Madison High School,Vocational.Program,0.00
3631,28Q350,Jamaica Gateway to the Sciences,Vocational.Program,0.00
3632,02M529,Jacqueline Kennedy Onassis High School,Vocational.Program,0.00
3633,28Q157,J.H.S. 157 Stephen A. Halsey,Vocational.Program,NA
3634,18K563,It Takes a Village Academy,Vocational.Program,0.00
3635,06M211,Inwood Early College for Health and Information Te,Vocational.Program,NA
3636,10X342,International School for Liberal Arts,Vocational.Program,0.00
3637,84X347,International Leadership Charter High School,Vocational.Program,0.00
3638,24Q236,International High School for Health Sciences,Vocational.Program,NA
3639,02M438,International High School at Union Square,Vocational.Program,NA
3640,17K524,International High School at Prospect Heights,Vocational.Program,0.00
3641,24Q530,International High School at LaGuardia Community C,Vocational.Program,0.00
3642,21K337,International High School at Lafayette,Vocational.Program,0.00
3643,07X334,International Community High School,Vocational.Program,0.00
3644,17K544,International Arts Business School,Vocational.Program,0.00
3645,10X368,In-Tech Academy (M.S. / High School 368),Vocational.Program,0.00
3646,29Q243,Institute for Health Professions at Cambria Height,Vocational.Program,NA
3647,02M407,Institute for Collaborative Education,Vocational.Program,0.00
3648,30Q502,Information Technology High School,Vocational.Program,0.00
3649,84X345,Hyde Leadership Charter School,Vocational.Program,0.00
3650,29Q498,Humanities & Arts Magnet High School,Vocational.Program,0.00
3651,02M437,Hudson High School of Learning Technologies,Vocational.Program,NA
3652,07X500,Hostos-Lincoln Academy of Science,Vocational.Program,0.00
3653,08X332,Holcombe L. Rucker School of Community Research,Vocational.Program,0.00
3654,28Q325,Hillside Arts & Letters Academy,Vocational.Program,NA
3655,28Q505,Hillcrest High School,Vocational.Program,0.00
3656,12X550,High School of World Cultures,Vocational.Program,0.00
3657,21K348,High School of Sports Management,Vocational.Program,0.00
3658,11X509,High School of Language and Innovation,Vocational.Program,NA
3659,02M296,High School of Hospitality Management,Vocational.Program,0.00
3660,02M625,High School of Graphic Communication Arts,Vocational.Program,0.00
3661,02M489,High School of Economics and Finance,Vocational.Program,0.00
3662,11X275,High School of Computers and Technology,Vocational.Program,0.02
3663,03M494,High School of Arts and Technology,Vocational.Program,0.00
3664,24Q267,High School of Applied Communication,Vocational.Program,0.00
3665,10X696,High School of American Studies at Lehman College,Vocational.Program,0.00
